combination_instance_id,rule_id,standard,traffic_action,source_kind,source_key,source_model_path,load_case_id,stage,permanent_category,factor
bs_combination_2_sls_hb__hb_000118,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000118,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000118,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000118,traffic/hb/hb_000118/hb_000118.std,118,superimposed,,1
bs_combination_2_sls_hb__hb_000122,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000122,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000122,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000122,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000122,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000122,traffic/hb/hb_000122/hb_000122.std,122,superimposed,,1
bs_combination_2_sls_hb__hb_000126,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000126,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000126,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000126,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000126,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000126,traffic/hb/hb_000126/hb_000126.std,126,superimposed,,1
bs_combination_2_sls_hb__hb_000127,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000127,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000127,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000127,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000127,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000127,traffic/hb/hb_000127/hb_000127.std,127,superimposed,,1
bs_combination_2_sls_hb__hb_000131,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000131,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000131,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000131,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000131,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000131,traffic/hb/hb_000131/hb_000131.std,131,superimposed,,1
bs_combination_2_sls_hb__hb_000135,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000135,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000135,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000135,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000135,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000135,traffic/hb/hb_000135/hb_000135.std,135,superimposed,,1
bs_combination_2_sls_hb__hb_000136,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000136,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000136,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000136,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000136,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000136,traffic/hb/hb_000136/hb_000136.std,136,superimposed,,1
bs_combination_2_sls_hb__hb_000137,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000137,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000137,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000137,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000137,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000137,traffic/hb/hb_000137/hb_000137.std,137,superimposed,,1
bs_combination_2_sls_hb__hb_000139,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000139,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000139,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000139,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000139,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000139,traffic/hb/hb_000139/hb_000139.std,139,superimposed,,1
bs_combination_2_sls_hb__hb_000140,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000140,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000140,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000140,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000140,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000140,traffic/hb/hb_000140/hb_000140.std,140,superimposed,,1
bs_combination_2_sls_hb__hb_000141,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000141,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000141,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000141,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000141,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000141,traffic/hb/hb_000141/hb_000141.std,141,superimposed,,1
bs_combination_2_sls_hb__hb_000143,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000143,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000143,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000143,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000143,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000143,traffic/hb/hb_000143/hb_000143.std,143,superimposed,,1
bs_combination_2_sls_hb__hb_000144,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1
bs_combination_2_sls_hb__hb_000144,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1
bs_combination_2_sls_hb__hb_000144,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.2
bs_combination_2_sls_hb__hb_000144,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1
bs_combination_2_sls_hb__hb_000144,bs_combination_2_sls_hb,BS 5400:Part 2 / BD 37/01,hb,traffic_case,hb_000144,traffic/hb/hb_000144/hb_000144.std,144,superimposed,,1
bs_combination_3_uls_hb__hb_000118,bs_combination_3_uls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,precast_girder_structural_dead,permanent_components/precast_girder_structural_dead/precast_girder_structural_dead.std,201,precast_girder,structural_dead,1.1499999999999999
bs_combination_3_uls_hb__hb_000118,bs_combination_3_uls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,deck_construction_structural_dead,permanent_components/deck_construction_structural_dead/deck_construction_structural_dead.std,202,deck_construction,structural_dead,1.1499999999999999
bs_combination_3_uls_hb__hb_000118,bs_combination_3_uls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_surfacing,permanent_components/superimposed_surfacing/superimposed_surfacing.std,203,superimposed,surfacing,1.75
bs_combination_3_uls_hb__hb_000118,bs_combination_3_uls_hb,BS 5400:Part 2 / BD 37/01,hb,permanent_component,superimposed_other_superimposed,permanent_components/superimposed_other_superimposed/superimposed_other_superimposed.std,204,superimposed,other_superimposed,1.2
